Customer_ID,Name,Gender,Age,City,Signup_Date,Last_Purchase_Date,Purchase_Amount,Feedback_Score,Email,Phone_Number,Country
CUST11196,Rahul Gupta,Male,31,Chennai,2021-09-20,2025-07-16,7172.0,6.0,rahul.gupta195@gmail.com,9365432171,India
CUST11197,Nisha Joshi,Female,37,Hyderabad,2022-02-12,2023-10-07,9663.0,7.0,nisha.joshi196@gmail.com,9373199892,India
CUST11198,Pooja Joshi,Female,24,Kolkata,2019-07-18,2024-04-17,14294.0,3.0,pooja.joshi197@gmail.com,9054464256,India
CUST11199,Vikram Yadav,Male,39,Chennai,2018-07-03,2024-04-17,5339.0,1.0,vikram.yadav198@gmail.com,9936539754,India
CUST11200,Sneha Mishra,Female,35,Kolkata,2018-03-12,2026-01-02,8426.0,3.0,sneha.mishra199@gmail.com,9036483686,India
CUST11201,Isha Kumar,Female,3,Kolkata,2023-12-09,2025-09-26,11979.0,8.0,isha.kumar200@gmail.com,9335258545,India
CUST11202,Sneha Sharma,Female,31,Delhi,2023-12-31,2026-01-26,15901.0,9.0,sneha.sharma201@gmail.com,9895731726,India
CUST11203,Isha Kumar,Female,32,Bangalore,2020-04-21,2025-06-26,18857.0,6.0,isha.kumar202@gmail.com,9564898182,India
CUST11204,Vivaan Mishra,Male,24,Delhi,2023-05-15,2023-05-28,13515.0,6.0,vivaan.mishra203@gmail.com,9488571995,India
CUST11205,Arjun Joshi,Male,29,Delhi,2019-10-11,2025-03-10,5000.0,5.0,arjun.joshi204@gmail.com,9345965485,India
CUST11206,Meera Kumar,Female,32,Hyderabad,2020-02-02,2024-07-01,7533.0,8.0,meera.kumar205@gmail.com,9061251950,India
CUST11207,Meera Agarwal,Female,27,Mumbai,2022-09-15,2025-04-27,20000.0,6.0,meera.agarwal206@gmail.com,9356222145,India
CUST11208,Aarav Patel,Male,2,Chennai,2024-05-07,2025-04-10,12630.0,1.0,aarav.patel207@gmail.com,9537996146,India
CUST11209,Arjun Mishra,Male,32,Hyderabad,2022-03-14,2025-03-06,5000.0,3.0,arjun.mishra208@gmail.com,9362865084,India
CUST11210,Neha Verma,Female,36,Kolkata,2024-07-26,2025-01-22,11979.0,6.0,neha.verma209@gmail.com,9472452558,India
CUST11211,Arjun Gupta,Male,37,Bangalore,2024-10-18,2025-01-22,6656.0,7.0,arjun.gupta210@gmail.com,9610268574,India
CUST11212,Aditi Yadav,Female,34,Chennai,2018-03-15,2025-11-10,14294.0,8.0,aditi.yadav211@gmail.com,9443843731,India
CUST11213,Pooja Sharma,Female,36,Hyderabad,2020-10-22,2024-10-02,7415.0,3.0,pooja.sharma212@gmail.com,9366542584,India
CUST11214,Aditya Verma,Male,37,Hyderabad,2021-03-24,2023-01-02,20000.0,2.0,aditya.verma213@gmail.com,9863695668,India
CUST11215,Meera Yadav,Female,31,Hyderabad,2019-04-04,2023-01-22,6332.0,10.0,meera.yadav214@gmail.com,9147862062,India
CUST11216,Aarav Kumar,Male,16,Hyderabad,2019-06-18,2023-02-11,9659.0,4.0,aarav.kumar215@gmail.com,9531165577,India
CUST11217,Aditya Agarwal,Male,38,Hyderabad,2024-08-28,2025-11-01,11979.0,8.0,aditya.agarwal216@gmail.com,9165018423,India
CUST11218,Amit Singh,Male,24,Hyderabad,2019-03-24,2024-06-30,9787.0,1.0,amit.singh217@gmail.com,9136905656,India
CUST11219,Ananya Patel,Female,22,Kolkata,2021-04-20,2024-07-18,13945.0,9.0,ananya.patel218@gmail.com,9527217421,India
CUST11220,Isha Mishra,Female,22,Kolkata,2021-04-18,2023-12-06,15323.0,9.0,isha.mishra219@gmail.com,9042531827,India
CUST11221,Neha Sharma,Female,47,Chennai,2022-07-12,2026-01-19,12708.0,8.0,neha.sharma220@gmail.com,9433994011,India
CUST11222,Isha Yadav,Female,33,Kolkata,2021-10-01,2026-01-19,7556.0,3.0,isha.yadav221@gmail.com,9288548592,India
CUST11223,Krishna Yadav,Male,23,Mumbai,2018-04-16,2025-12-07,8852.0,1.0,krishna.yadav222@gmail.com,9872928409,India
CUST11224,Vivaan Kumar,Male,25,Delhi,2021-02-01,2025-03-15,10466.0,3.0,vivaan.kumar223@gmail.com,9209132214,India
CUST11225,Aditi Patel,Female,29,Delhi,2020-04-19,2025-03-15,14349.0,6.0,aditi.patel224@gmail.com,9042010883,India
CUST11226,Sneha Singh,Female,34,Mumbai,2018-11-18,2025-03-05,15247.0,10.0,sneha.singh225@gmail.com,9066896923,India
CUST11227,Karan Patel,Male,32,Mumbai,2024-10-04,2026-01-24,12820.0,8.0,karan.patel226@gmail.com,9264839777,India
CUST11228,Ananya Sharma,Female,23,Kolkata,2021-09-12,2023-03-20,14809.0,6.0,ananya.sharma227@gmail.com,9017521998,India
CUST11229,Rahul Agarwal,Male,32,Hyderabad,2024-08-07,2023-03-12,5633.0,7.0,rahul.agarwal228@gmail.com,9692042317,India
CUST11230,Aditi Sharma,Female,26,Bangalore,2024-04-08,2023-07-25,13191.0,8.0,aditi.sharma229@gmail.com,9040140279,India
CUST11231,Isha Singh,Female,29,Bangalore,2024-09-26,2025-03-05,11740.0,7.0,isha.singh230@gmail.com,9684282868,India
CUST11232,Isha Mishra,Female,3,Chennai,2019-08-16,2024-09-21,13981.0,2.0,isha.mishra231@gmail.com,9241283439,India
CUST11233,Aditya Verma,Male,25,Hyderabad,2023-08-22,2025-03-28,15009.0,6.0,aditya.verma232@gmail.com,9076578964,India
CUST11234,Isha Joshi,Female,35,Kolkata,2018-04-11,2024-04-30,7796.0,9.0,isha.joshi233@gmail.com,9387568952,India
CUST11235,Karan Gupta,Male,29,Bangalore,2021-06-05,2025-10-05,11560.0,6.0,karan.gupta234@gmail.com,9246849678,India
CUST11236,Neha Mishra,Female,27,Delhi,2023-12-12,2024-07-16,17338.0,4.0,neha.mishra235@gmail.com,9515752537,India
CUST11237,Ananya Agarwal,Female,35,Mumbai,2021-12-01,2024-07-19,13216.0,6.0,ananya.agarwal236@gmail.com,9227945764,India
CUST11238,Aditi Verma,Female,34,Delhi,2019-05-20,2024-07-31,11599.0,6.0,aditi.verma237@gmail.com,9931941183,India
CUST11239,Aditya Sharma,Male,38,Kolkata,2018-07-07,2023-10-16,7129.0,1.0,aditya.sharma238@gmail.com,9959433646,India
CUST11240,Arjun Verma,Male,35,Delhi,2021-02-20,2026-03-16,14171.0,2.0,arjun.verma239@gmail.com,9345625444,India
CUST11241,Sneha Verma,Female,29,Mumbai,2023-06-07,2023-02-23,6439.0,6.0,sneha.verma240@gmail.com,9920857230,India
CUST11242,Nisha Gupta,Female,18,Kolkata,2024-04-18,2023-01-31,11286.0,1.0,nisha.gupta241@gmail.com,9974216165,India
CUST11243,Kavya Singh,Female,31,Mumbai,2023-02-16,2024-07-14,10035.0,5.0,kavya.singh242@gmail.com,9981940987,India
CUST11244,Rohan Sharma,Male,32,Hyderabad,2021-01-10,2024-07-14,13574.0,8.0,rohan.sharma243@gmail.com,9319406327,India
CUST11245,Rohan Gupta,Male,3,Mumbai,2022-11-06,2024-06-27,11979.0,6.0,rohan.gupta244@gmail.com,9146405031,India
CUST11246,Meera Sharma,Female,16,Kolkata,2023-05-14,2025-08-07,10686.0,9.0,meera.sharma245@gmail.com,9649985672,India
CUST11247,Ananya Verma,Female,35,Delhi,2020-08-14,2024-03-03,8357.0,6.0,ananya.verma246@gmail.com,9695399154,India
CUST11248,Rohan Agarwal,Male,24,Chennai,2019-10-22,2023-10-06,11006.0,5.0,rohan.agarwal247@gmail.com,9484954906,India
CUST11249,Karan Singh,Male,29,Hyderabad,2019-10-27,2025-02-02,12859.0,10.0,karan.singh248@gmail.com,9522668333,India
CUST11250,Arjun Sharma,Male,42,Kolkata,2023-02-08,2023-10-21,10610.0,7.0,arjun.sharma249@gmail.com,9371337742,India
CUST11251,Aditya Kumar,Male,28,Kolkata,2023-07-18,2024-09-29,10746.0,9.0,aditya.kumar250@gmail.com,9751369028,India
CUST11252,Ananya Mishra,Female,33,Bangalore,2019-05-01,2025-02-03,12658.0,5.0,ananya.mishra251@gmail.com,9831610467,India
CUST11253,Aditya Agarwal,Male,3,Hyderabad,2024-09-02,2023-05-19,16004.0,1.0,aditya.agarwal252@gmail.com,9211523327,India
CUST11254,Aarav Gupta,Male,29,Hyderabad,2018-02-17,2023-10-02,14978.0,4.0,aarav.gupta253@gmail.com,9884531189,India
CUST11255,Kavya Joshi,Female,31,Mumbai,2020-11-24,2023-02-27,6825.0,9.0,kavya.joshi254@gmail.com,9029757722,India
CUST11256,Priya Sharma,Female,26,Mumbai,2021-04-21,2023-09-12,15070.0,6.0,priya.sharma255@gmail.com,9668861043,India
CUST11257,Rahul Verma,Male,24,Kolkata,2018-05-19,2025-12-04,17471.0,9.0,rahul.verma256@gmail.com,9113248570,India
CUST11258,Karan Gupta,Male,41,Mumbai,2022-12-17,2025-12-04,14823.0,7.0,karan.gupta257@gmail.com,9197493920,India
CUST11259,Priya Mishra,Female,33,Delhi,2024-03-01,2025-06-09,5000.0,8.0,priya.mishra258@gmail.com,9505521137,India
CUST11260,Meera Gupta,Female,36,Delhi,2019-08-17,2023-08-01,13059.0,10.0,meera.gupta259@gmail.com,9254304432,India
CUST11261,Vivaan Kumar,Male,33,Kolkata,2022-09-20,2023-08-01,17534.0,10.0,vivaan.kumar260@gmail.com,9979579106,India
CUST11262,Arjun Singh,Male,37,Hyderabad,2024-07-06,2023-01-10,10206.0,6.0,arjun.singh261@gmail.com,9735299762,India
CUST11263,Aarav Sharma,Male,24,Mumbai,2022-08-06,2024-08-18,20000.0,7.0,aarav.sharma262@gmail.com,9035019850,India
CUST11264,Priya Patel,Female,31,Bangalore,2021-02-03,2026-01-24,5000.0,2.0,priya.patel263@gmail.com,9315519289,India
CUST11265,Ananya Agarwal,Female,34,Delhi,2024-06-18,2023-05-18,12585.0,2.0,ananya.agarwal264@gmail.com,9587284800,India
CUST11266,Ananya Sharma,Female,29,Hyderabad,2020-09-30,2024-01-09,14894.0,10.0,ananya.sharma265@gmail.com,9151875916,India
CUST11267,Sneha Sharma,Female,49,Chennai,2022-08-04,2023-11-13,12688.0,6.0,sneha.sharma266@gmail.com,9197539685,India
CUST11268,Vivaan Joshi,Male,33,Mumbai,2023-04-10,2025-04-23,12616.0,1.0,vivaan.joshi267@gmail.com,9035630432,India
CUST11269,Isha Yadav,Female,25,Mumbai,2022-03-24,2025-04-23,11979.0,1.0,isha.yadav268@gmail.com,9072353282,India
CUST11270,Meera Patel,Female,22,Kolkata,2020-02-25,2023-11-22,9699.0,1.0,meera.patel269@gmail.com,9623948322,India
CUST11271,Vivaan Joshi,Male,24,Mumbai,2022-11-11,2023-06-01,14295.0,5.0,vivaan.joshi270@gmail.com,9294591015,India
CUST11272,Arjun Sharma,Male,25,Delhi,2020-02-14,2023-06-01,5000.0,1.0,arjun.sharma271@gmail.com,9374867640,India
CUST11273,Meera Gupta,Female,16,Kolkata,2021-04-24,2023-05-06,15621.0,2.0,meera.gupta272@gmail.com,9527630415,India
CUST11274,Krishna Sharma,Male,25,Mumbai,2021-09-24,2025-10-26,11979.0,9.0,krishna.sharma273@gmail.com,9743209617,India
CUST11275,Karan Mishra,Male,35,Delhi,2019-12-19,2024-10-31,14209.0,6.0,karan.mishra274@gmail.com,9291494306,India
CUST11276,Vikram Kumar,Male,31,Chennai,2023-04-02,2025-07-27,11979.0,2.0,vikram.kumar275@gmail.com,9368657432,India
CUST11277,Rohan Sharma,Male,28,Bangalore,2019-09-22,2025-10-05,20000.0,6.0,rohan.sharma276@gmail.com,9495750472,India
CUST11278,Kavya Gupta,Male,19,Kolkata,2019-02-07,2025-04-10,17595.0,3.0,kavya.gupta277@gmail.com,9100083219,India
CUST11279,Aditya Kumar,Male,37,Bangalore,2022-12-21,2024-03-30,7193.0,4.0,aditya.kumar278@gmail.com,9203463100,India
CUST11280,Aarav Kumar,Male,34,Hyderabad,2024-01-10,2024-01-24,20000.0,5.0,aarav.kumar279@gmail.com,9732739438,India
CUST11281,Pooja Agarwal,Female,3,Bangalore,2019-08-30,2025-02-14,5000.0,2.0,pooja.agarwal280@gmail.com,9821941657,India
CUST11282,Nisha Kumar,Male,16,Chennai,2021-07-18,2024-09-11,10225.0,8.0,nisha.kumar281@gmail.com,9653087934,India
CUST11283,Aarav Sharma,Male,27,Kolkata,2024-05-16,2025-12-18,12694.0,8.0,aarav.sharma282@gmail.com,9925855389,India
CUST11284,Aarav Agarwal,Male,29,Hyderabad,2020-07-13,2025-07-05,10704.0,1.0,aarav.agarwal283@gmail.com,9903281639,India
CUST11285,Vivaan Mishra,Male,3,Bangalore,2020-10-04,2025-12-05,13127.0,6.0,vivaan.mishra284@gmail.com,9654849272,India
CUST11286,Meera Yadav,Female,31,Chennai,2022-10-12,2024-04-22,11325.0,4.0,meera.yadav285@gmail.com,9696532879,India
CUST11287,Sneha Singh,Female,35,Delhi,2022-05-03,2024-07-15,17139.0,6.0,sneha.singh286@gmail.com,9332332596,India
CUST11288,Aarav Sharma,Male,31,Mumbai,2018-11-13,2025-11-24,10071.0,7.0,aarav.sharma287@gmail.com,9012825432,India
CUST11289,Rahul Joshi,Male,35,Mumbai,2018-04-17,2023-12-21,11979.0,4.0,rahul.joshi288@gmail.com,9276971773,India
CUST11290,Meera Verma,Female,24,Kolkata,2020-06-29,2025-09-17,19086.0,7.0,meera.verma289@gmail.com,9828969027,India
CUST11291,Nisha Yadav,Female,21,Kolkata,2021-01-27,2024-11-19,11979.0,8.0,nisha.yadav290@gmail.com,9745749269,India
CUST11292,Ananya Singh,Female,33,Chennai,2022-03-13,2024-05-15,11320.0,9.0,ananya.singh291@gmail.com,9553080029,India
CUST11293,Aditya Verma,Male,35,Kolkata,2020-09-25,2026-01-14,13889.0,6.0,aditya.verma292@gmail.com,9558462891,India
CUST11294,Rahul Kumar,Male,34,Kolkata,2018-11-26,2023-11-15,19491.0,6.0,rahul.kumar293@gmail.com,9011451996,India
CUST11295,Krishna Agarwal,Male,29,Kolkata,2023-03-02,2025-03-28,6462.0,5.0,krishna.agarwal294@gmail.com,9187839433,India
CUST11296,Aditya Mishra,Male,28,Chennai,2020-12-15,2024-03-02,7650.0,10.0,aditya.mishra295@gmail.com,9802352255,India
CUST11297,Nisha Kumar,Female,31,Mumbai,2018-05-19,2024-03-02,9702.0,6.0,nisha.kumar296@gmail.com,9924817231,India
CUST11298,Karan Verma,Male,33,Chennai,2022-02-01,2024-10-18,11979.0,3.0,karan.verma297@gmail.com,9770546170,India
CUST11299,Sneha Singh,Female,33,Hyderabad,2020-10-02,2024-11-25,15874.0,8.0,sneha.singh298@gmail.com,9212058757,India
CUST11300,Aditi Singh,Female,48,Bangalore,2021-09-01,2024-01-15,8941.0,4.0,aditi.singh299@gmail.com,9999646883,India
CUST11301,Kavya Kumar,Female,24,Bangalore,2023-11-16,2023-01-26,8233.0,2.0,kavya.kumar300@gmail.com,9499081576,India
CUST11302,Aditya Yadav,Male,53,Chennai,2019-04-24,2026-04-05,6753.0,6.0,aditya.yadav301@gmail.com,9482715189,India
CUST11303,Priya Verma,Female,21,Kolkata,2022-07-30,2026-04-05,8231.0,10.0,priya.verma302@gmail.com,9416578953,India
CUST11304,Pooja Verma,Female,33,Mumbai,2018-10-24,2025-03-04,11979.0,3.0,pooja.verma303@gmail.com,9703610541,India
CUST11305,Vivaan Yadav,Male,22,Kolkata,2023-04-28,2025-12-19,5000.0,2.0,vivaan.yadav304@gmail.com,9713218005,India
CUST11306,Aarav Joshi,Male,32,Kolkata,2020-07-02,2024-02-29,9755.0,6.0,aarav.joshi305@gmail.com,9001510501,India
CUST11307,Krishna Verma,Male,37,Bangalore,2023-03-24,2024-02-29,7802.0,5.0,krishna.verma306@gmail.com,9495070838,India
CUST11308,Meera Singh,Female,3,Hyderabad,2018-04-13,2025-07-25,11344.0,3.0,meera.singh307@gmail.com,9173908411,India
CUST11309,Pooja Kumar,Female,37,Hyderabad,2022-07-13,2025-01-11,18792.0,7.0,pooja.kumar308@gmail.com,9730895709,India
CUST11310,Isha Kumar,Female,27,Mumbai,2019-09-20,2025-02-11,11979.0,1.0,isha.kumar309@gmail.com,9444103794,India
CUST11311,Ananya Patel,Female,16,Mumbai,2020-09-05,2024-03-29,16056.0,5.0,ananya.patel310@gmail.com,9912805181,India
CUST11312,Rahul Agarwal,Male,34,Hyderabad,2019-08-08,2025-12-26,18671.0,2.0,rahul.agarwal311@gmail.com,9156350746,India
CUST11313,Neha Sharma,Male,3,Delhi,2020-09-25,2024-04-29,15859.0,9.0,neha.sharma312@gmail.com,9950713245,India
CUST11314,Aditya Verma,Male,29,Chennai,2023-06-02,2023-02-11,13370.0,6.0,aditya.verma313@gmail.com,9304627567,India
CUST11315,Priya Yadav,Female,27,Bangalore,2018-05-08,2024-11-12,17256.0,7.0,priya.yadav314@gmail.com,9642554854,India
CUST11316,Krishna Verma,Male,33,Mumbai,2022-02-14,2025-07-21,14532.0,7.0,krishna.verma315@gmail.com,9872601830,India
CUST11317,Rohan Mishra,Male,24,Kolkata,2019-05-03,2024-05-08,16443.0,7.0,rohan.mishra316@gmail.com,9145891500,India
CUST11318,Rahul Gupta,Male,33,Chennai,2020-09-19,2024-06-30,12475.0,7.0,rahul.gupta317@gmail.com,9253485306,India
CUST11319,Pooja Mishra,Female,38,Kolkata,2021-10-27,2026-01-09,11979.0,9.0,pooja.mishra318@gmail.com,9301356455,India
CUST11320,Krishna Verma,Male,44,Kolkata,2018-08-30,2024-12-06,16655.0,7.0,krishna.verma319@gmail.com,9826496028,India
CUST11321,Neha Singh,Female,4,Delhi,2024-02-16,2024-12-06,20000.0,2.0,neha.singh320@gmail.com,9921085813,India
CUST11322,Sneha Sharma,Male,31,Chennai,2022-08-30,2024-03-09,10638.0,4.0,sneha.sharma321@gmail.com,9793534361,India
CUST11323,Karan Sharma,Male,32,Hyderabad,2022-03-11,2025-06-30,12090.0,5.0,karan.sharma322@gmail.com,9488512657,India
CUST11324,Priya Singh,Female,27,Delhi,2024-05-14,2025-06-15,12448.0,6.0,priya.singh323@gmail.com,9701215519,India
CUST11325,Aditi Agarwal,Female,27,Kolkata,2020-08-25,2025-06-15,6124.0,5.0,aditi.agarwal324@gmail.com,9740779570,India
CUST11326,Kavya Patel,Female,29,Bangalore,2018-12-17,2025-07-17,8607.0,9.0,kavya.patel325@gmail.com,9662837651,India
CUST11327,Vivaan Mishra,Male,28,Hyderabad,2023-09-11,2024-02-04,13218.0,8.0,vivaan.mishra326@gmail.com,9865512341,India
CUST11328,Vivaan Mishra,Male,33,Mumbai,2022-05-06,2023-06-10,11979.0,4.0,vivaan.mishra327@gmail.com,9220119464,India
CUST11329,Karan Patel,Male,23,Bangalore,2021-01-26,2023-07-09,12067.0,9.0,karan.patel328@gmail.com,9025153883,India
CUST11330,Meera Kumar,Female,29,Kolkata,2018-08-01,2025-11-24,11979.0,5.0,meera.kumar329@gmail.com,9523538464,India
CUST11331,Nisha Patel,Female,28,Hyderabad,2019-10-12,2023-09-21,11535.0,5.0,nisha.patel330@gmail.com,9796336267,India
CUST11332,Vikram Kumar,Male,38,Hyderabad,2021-12-29,2024-09-08,8937.0,2.0,vikram.kumar331@gmail.com,9213180616,India
CUST11333,Neha Gupta,Female,25,Kolkata,2018-07-20,2024-11-08,13740.0,6.0,neha.gupta332@gmail.com,9891297700,India
CUST11334,Aarav Patel,Male,25,Chennai,2021-10-02,2024-08-21,13314.0,6.0,aarav.patel333@gmail.com,9123831410,India
CUST11335,Arjun Kumar,Male,39,Kolkata,2023-09-03,2024-02-15,8479.0,8.0,arjun.kumar334@gmail.com,9153496473,India
CUST11336,Vikram Agarwal,Male,26,Hyderabad,2021-01-28,2023-01-31,13659.0,9.0,vikram.agarwal335@gmail.com,9882026983,India
CUST11337,Amit Joshi,Male,19,Kolkata,2022-03-20,2023-02-28,9506.0,8.0,amit.joshi336@gmail.com,9052336499,India
CUST11338,Vivaan Yadav,Male,23,Bangalore,2019-06-26,2024-07-31,14612.0,5.0,vivaan.yadav337@gmail.com,9974973909,India
CUST11339,Aditi Mishra,Male,36,Chennai,2021-12-23,2025-11-02,11827.0,3.0,aditi.mishra338@gmail.com,9204254828,India
CUST11340,Kavya Singh,Female,35,Kolkata,2019-04-02,2025-10-08,13577.0,5.0,kavya.singh339@gmail.com,9163870706,India
CUST11341,Rahul Verma,Male,25,Kolkata,2022-12-07,2025-03-21,12704.0,2.0,rahul.verma340@gmail.com,9236855591,India
CUST11342,Aarav Gupta,Male,26,Hyderabad,2021-08-23,2023-12-06,11775.0,6.0,aarav.gupta341@gmail.com,9828625322,India
CUST11343,Rahul Kumar,Male,35,Delhi,2022-02-21,2026-02-20,13308.0,6.0,rahul.kumar342@gmail.com,9190296216,India
CUST11344,Neha Verma,Female,39,Chennai,2020-03-12,2024-04-04,15368.0,8.0,neha.verma343@gmail.com,9620524691,India
CUST11345,Vivaan Singh,Male,3,Bangalore,2020-05-26,2025-08-18,12482.0,2.0,vivaan.singh344@gmail.com,9590703582,India
CUST11346,Kavya Verma,Female,34,Chennai,2022-07-06,2023-06-13,12417.0,6.0,kavya.verma345@gmail.com,9657492554,India
CUST11347,Rahul Yadav,Male,29,Chennai,2022-03-24,2024-11-02,10585.0,3.0,rahul.yadav346@gmail.com,9253042198,India
CUST11348,Rohan Singh,Male,45,Delhi,2022-09-26,2023-09-20,5000.0,7.0,rohan.singh347@gmail.com,9790539901,India
CUST11349,Kavya Sharma,Female,22,Chennai,2018-12-17,2023-09-20,12135.0,8.0,kavya.sharma348@gmail.com,9721296243,India
CUST11350,Vikram Singh,Male,25,Bangalore,2019-04-15,2025-07-26,6935.0,4.0,vikram.singh349@gmail.com,9645593027,India
CUST11351,Rohan Sharma,Male,26,Hyderabad,2020-01-11,2026-02-09,9736.0,3.0,rohan.sharma350@gmail.com,9515069437,India
CUST11352,Karan Gupta,Male,36,Chennai,2020-08-25,2023-03-23,8536.0,10.0,karan.gupta351@gmail.com,9476406404,India
CUST11353,Vivaan Joshi,Male,28,Delhi,2021-09-05,2024-05-23,9130.0,9.0,vivaan.joshi352@gmail.com,9456421173,India
CUST11354,Nisha Kumar,Female,32,Mumbai,2021-07-24,2023-03-28,11979.0,9.0,nisha.kumar353@gmail.com,9867998279,India
CUST11355,Nisha Kumar,Female,31,Kolkata,2018-06-22,2024-10-15,13942.0,4.0,nisha.kumar354@gmail.com,9243310264,India
CUST11356,Karan Verma,Male,3,Hyderabad,2018-03-30,2026-04-09,13331.0,1.0,karan.verma355@gmail.com,9595778962,India
CUST11357,Arjun Yadav,Male,31,Kolkata,2023-08-17,2024-02-05,12444.0,8.0,arjun.yadav356@gmail.com,9735241981,India
CUST11358,Karan Gupta,Male,37,Bangalore,2021-12-20,2024-02-05,16838.0,3.0,karan.gupta357@gmail.com,9264433736,India
CUST11359,Aditi Sharma,Female,23,Kolkata,2018-04-22,2023-12-03,20000.0,6.0,aditi.sharma358@gmail.com,9089385404,India
CUST11360,Ananya Patel,Female,29,Chennai,2023-11-03,2025-10-13,14030.0,8.0,ananya.patel359@gmail.com,9150397865,India
CUST11361,Rahul Joshi,Male,21,Delhi,2020-07-19,2025-10-13,15632.0,6.0,rahul.joshi360@gmail.com,9538756993,India
CUST11362,Kavya Sharma,Male,32,Hyderabad,2022-07-14,2025-08-29,13121.0,9.0,kavya.sharma361@gmail.com,9474875415,India
CUST11363,Neha Kumar,Female,29,Chennai,2021-02-09,2023-10-24,14592.0,3.0,neha.kumar362@gmail.com,9747361954,India
CUST11364,Aditya Mishra,Male,37,Delhi,2019-04-26,2023-09-17,11979.0,4.0,aditya.mishra363@gmail.com,9809228576,India
CUST11365,Nisha Verma,Male,3,Mumbai,2022-08-29,2023-06-22,5000.0,7.0,nisha.verma364@gmail.com,9674180727,India
CUST11366,Rahul Patel,Male,29,Hyderabad,2020-06-27,2023-06-22,5000.0,7.0,rahul.patel365@gmail.com,9446246233,India
CUST11367,Krishna Yadav,Male,28,Kolkata,2019-01-23,2025-05-23,9502.0,7.0,krishna.yadav366@gmail.com,9804866624,India
CUST11368,Amit Sharma,Male,42,Chennai,2019-07-11,2024-10-19,17467.0,6.0,amit.sharma367@gmail.com,9892838857,India
CUST11369,Neha Singh,Female,19,Hyderabad,2023-08-16,2025-10-06,13021.0,7.0,neha.singh368@gmail.com,9778596311,India
CUST11370,Rohan Singh,Male,26,Kolkata,2021-07-24,2025-02-28,10437.0,4.0,rohan.singh369@gmail.com,9645069381,India
CUST11371,Isha Sharma,Female,3,Hyderabad,2020-12-01,2026-01-18,14278.0,5.0,isha.sharma370@gmail.com,9519526113,India
CUST11372,Aditi Patel,Female,26,Mumbai,2023-05-08,2023-03-04,13412.0,2.0,aditi.patel371@gmail.com,9292738587,India
CUST11373,Ananya Kumar,Male,33,Kolkata,2019-09-20,2025-03-11,6579.0,6.0,ananya.kumar372@gmail.com,9264767735,India
CUST11374,Karan Mishra,Male,3,Kolkata,2019-01-12,2023-05-22,11979.0,6.0,karan.mishra373@gmail.com,9911934073,India
CUST11375,Nisha Singh,Female,32,Kolkata,2018-09-03,2024-02-23,15329.0,10.0,nisha.singh374@gmail.com,9824638090,India
CUST11376,Arjun Kumar,Male,31,Hyderabad,2018-09-12,2024-06-28,20000.0,10.0,arjun.kumar375@gmail.com,9871456981,India
CUST11377,Amit Verma,Male,29,Chennai,2024-05-02,2024-09-04,11682.0,1.0,amit.verma376@gmail.com,9439695600,India
CUST11378,Aarav Verma,Male,21,Chennai,2024-03-02,2023-09-11,11979.0,7.0,aarav.verma377@gmail.com,9756547702,India
CUST11379,Aarav Yadav,Male,31,Kolkata,2020-10-05,2023-08-12,10381.0,1.0,aarav.yadav378@gmail.com,9139021747,India
CUST11380,Amit Agarwal,Male,18,Mumbai,2021-03-26,2023-06-27,20000.0,4.0,amit.agarwal379@gmail.com,9900934211,India
CUST11381,Aditi Kumar,Female,25,Kolkata,2020-08-11,2023-09-12,9620.0,5.0,aditi.kumar380@gmail.com,9893032750,India
CUST11382,Aarav Verma,Male,33,Bangalore,2021-10-02,2025-04-08,14571.0,3.0,aarav.verma381@gmail.com,9615634567,India
CUST11383,Sneha Agarwal,Male,38,Hyderabad,2019-03-27,2025-12-11,13147.0,9.0,sneha.agarwal382@gmail.com,9205567799,India
CUST11384,Karan Sharma,Male,46,Chennai,2022-07-07,2024-02-14,17959.0,1.0,karan.sharma383@gmail.com,9788243673,India
CUST11385,Krishna Mishra,Male,29,Hyderabad,2021-06-19,2025-10-15,17419.0,9.0,krishna.mishra384@gmail.com,9166580051,India
CUST11386,Aarav Mishra,Male,24,Chennai,2024-04-02,2025-09-05,7830.0,10.0,aarav.mishra385@gmail.com,9051768487,India
CUST11387,Priya Yadav,Female,34,Hyderabad,2020-03-10,2023-12-01,10655.0,8.0,priya.yadav386@gmail.com,9190987006,India
CUST11388,Arjun Mishra,Male,43,Delhi,2023-03-19,2023-08-20,20000.0,10.0,arjun.mishra387@gmail.com,9461855079,India
CUST11389,Rahul Patel,Male,41,Kolkata,2019-02-19,2023-08-20,12396.0,3.0,rahul.patel388@gmail.com,9207871458,India
CUST11390,Rahul Singh,Male,23,Kolkata,2018-08-20,2023-05-20,15256.0,6.0,rahul.singh389@gmail.com,9682594130,India
CUST11391,Vikram Joshi,Male,29,Hyderabad,2023-02-26,2026-02-24,7719.0,8.0,vikram.joshi390@gmail.com,9276823824,India
CUST11392,Nisha Gupta,Female,36,Kolkata,2024-01-30,2025-09-01,11016.0,4.0,nisha.gupta391@gmail.com,9777605666,India
CUST11393,Arjun Mishra,Male,36,Chennai,2024-02-24,2024-04-15,9165.0,3.0,arjun.mishra392@gmail.com,9566161326,India
